order_id,customer,category,order_value,is_cod,past_orders,hist_return_rate,days_since_signup,prior_disputes,device_ip_mismatch,night_order,coupon_used,delivery_pincode_risk,returned
ORD-10272,Yashodhara Mahajan,Beauty,5390.65,0,14,0.198,129,0,0,1,0,0.303,0
ORD-10273,Vasudha Sodhi,Fashion,2107.05,0,7,0.126,370,0,0,0,1,0.305,0
ORD-10274,Tanmayi Dhillon,Fashion,4498.05,0,28,0.174,127,0,0,0,1,0.273,0
ORD-10275,Rayaan Trivedi,Home & Kitchen,9929.44,1,6,0.132,18,0,0,0,0,0.289,0
ORD-10276,Ekaraj Majumdar,Fashion,14243.9,1,5,0.048,465,0,0,0,0,0.224,0
ORD-10277,Harini Tripathi,Fashion,21473.85,1,4,0.23,530,0,0,0,0,0.102,0
ORD-10278,Aarnav Mandal,Fitness,7922.26,0,14,0.359,4,0,0,0,0,0.201,0
ORD-10279,Vrishti Dixit,Fashion,11641.07,1,15,0.272,141,0,0,0,0,0.227,1
ORD-10280,Veda Pai,Fitness,4259.79,0,12,0.175,191,0,0,0,0,0.301,0
ORD-10281,Krishna Shah,Mobiles,2329.47,1,7,0.486,232,1,0,0,0,0.404,1
ORD-10282,Ranbir Khare,Electronics,5501.73,0,29,0.362,121,0,0,1,1,0.318,1
ORD-10283,Vivaan Roy,Fitness,6576.33,0,16,0.128,30,0,0,0,0,0.481,0
ORD-10284,Eesha Solanki,Electronics,2579.34,0,20,0.619,235,1,0,0,0,0.395,1
ORD-10285,Libni Doshi,Fitness,1841.27,0,11,0.366,152,0,0,0,0,0.254,0
ORD-10286,Balhaar Date,Mobiles,18569.04,0,14,0.226,563,0,0,0,0,0.168,1
ORD-10287,Harish Sarraf,Fitness,7927.7,0,4,0.239,50,0,0,0,0,0.304,0
ORD-10288,Tanmayi Aurora,Home & Kitchen,5003.69,1,18,0.139,195,0,0,0,0,0.168,1
ORD-10289,Nimrat Dubey,Home & Kitchen,3438.64,1,11,0.489,169,2,0,1,1,0.53,1
ORD-10290,Upasna Lanka,Electronics,6366.28,0,12,0.302,902,0,0,0,0,0.36,0
ORD-10291,Mitali Buch,Beauty,11552.95,1,13,0.453,589,0,1,0,0,0.488,1
ORD-10292,Lajita Nadig,Fitness,2321.6,1,8,0.459,257,1,0,0,0,0.379,1
ORD-10293,Balendra Biswas,Beauty,10925.63,0,6,0.096,488,0,0,0,0,0.144,0
ORD-10294,Bhavna Karan,Fashion,1441.38,0,14,0.469,7,1,0,0,1,0.648,1
ORD-10295,Radha Chaudhari,Electronics,1854.64,0,15,0.578,172,0,0,0,0,0.524,1
ORD-10296,Sachi Ganesan,Fashion,3190.49,1,21,0.314,16,0,0,0,0,0.434,0
ORD-10297,Ayush Batra,Mobiles,17660.55,0,5,0.234,36,0,0,0,0,0.502,0
ORD-10298,Daksh Memon,Fashion,17642.26,1,14,0.159,88,0,0,0,0,0.151,0
ORD-10299,Kavya Sankar,Home & Kitchen,6065.16,1,12,0.377,93,0,0,0,1,0.234,0
ORD-10300,Yash Wali,Fitness,7030.56,0,8,0.384,36,0,1,0,0,0.465,1
ORD-10301,Pranit Garde,Beauty,2727.6,1,12,0.251,194,0,0,0,0,0.281,0
ORD-10302,Farhan Raja,Mobiles,9195.07,1,10,0.345,165,0,0,0,0,0.227,0
ORD-10303,Widisha Dhar,Mobiles,1946.31,1,19,0.217,306,0,0,0,0,0.286,0
ORD-10304,Triya Kumar,Mobiles,2795.64,1,11,0.295,175,0,0,0,0,0.273,0
ORD-10305,Aadhya Andra,Fashion,3333.6,0,24,0.396,36,1,0,0,0,0.234,0
ORD-10306,Bhavna Dugar,Electronics,5217.98,0,34,0.112,1,0,0,0,1,0.265,0
ORD-10307,Riya Pai,Fitness,6043.91,0,8,0.148,30,0,0,0,0,0.094,0
ORD-10308,Panini Krishna,Electronics,9220.27,1,17,0.181,66,0,0,0,1,0.21,0
ORD-10309,Chasmum Issac,Beauty,2729.97,0,15,0.128,188,0,0,0,0,0.145,0
ORD-10310,Vasudha Chhabra,Mobiles,7175.97,0,10,0.121,261,0,0,0,1,0.087,0
ORD-10311,Lakshmi Parmer,Fashion,2836.11,1,4,0.197,33,0,0,0,0,0.165,0
ORD-10312,Chakrika Bains,Fashion,3288.32,0,14,0.223,186,0,1,0,0,0.135,1
ORD-10313,Anvi Anand,Electronics,4073.06,1,12,0.277,297,0,0,0,0,0.224,0
ORD-10314,Watika Mangat,Fashion,7135.92,1,15,0.552,482,0,0,0,0,0.299,1
ORD-10315,Indira Kanda,Electronics,1792.77,1,16,0.28,53,0,0,0,0,0.327,0
ORD-10316,Zashil Devan,Fitness,1856.13,0,6,0.207,10,1,0,0,1,0.431,0
ORD-10317,Balveer More,Mobiles,4412.43,1,14,0.36,79,0,0,0,1,0.599,1
ORD-10318,Bahadurjit Patla,Electronics,5116.39,0,20,0.397,425,0,0,0,1,0.379,1
ORD-10319,Gautam Merchant,Fitness,5487.63,1,6,0.188,584,0,0,0,1,0.217,0
ORD-10320,Ojasvi Gill,Beauty,2450.13,0,22,0.159,202,1,0,0,1,0.186,0
ORD-10321,Kevin Zacharia,Beauty,2238.23,0,20,0.376,2,0,0,0,0,0.451,0
ORD-10322,Yachana Mahajan,Electronics,5642.71,1,8,0.267,14,0,1,0,0,0.278,1
ORD-10323,Aarini Subramaniam,Mobiles,2862.92,1,3,0.412,112,0,0,0,0,0.252,0
ORD-10324,Hamsini Contractor,Home & Kitchen,4801.9,1,19,0.32,65,3,0,0,0,0.299,0
ORD-10325,Faqid Dhaliwal,Fashion,7292.59,0,15,0.499,134,0,0,0,0,0.376,1
ORD-10326,Mekhala Pau,Electronics,5198.09,0,16,0.193,23,1,0,0,1,0.379,1
ORD-10327,Megha Atwal,Electronics,2235.86,1,31,0.248,19,1,0,0,0,0.141,0
ORD-10328,Jatin Sha,Fashion,2167.02,1,8,0.652,109,2,0,0,0,0.305,1
ORD-10329,Adweta Raj,Beauty,5451.27,0,19,0.11,183,0,0,0,1,0.146,1
ORD-10330,Hritik Kaur,Electronics,2406.65,1,12,0.193,16,0,0,0,1,0.314,0
ORD-10331,Aryan Narang,Fashion,22890.12,1,13,0.165,704,0,0,0,1,0.289,0
ORD-10332,Dev Shetty,Fashion,2414.59,0,9,0.279,76,0,0,0,0,0.566,0
ORD-10333,Nilima Dada,Fashion,5284.09,1,8,0.174,695,0,0,0,1,0.183,0
ORD-10334,Chakradev Barad,Electronics,5851.31,0,12,0.225,131,0,0,0,0,0.145,0
ORD-10335,Waida D’Alia,Fitness,746.47,0,7,0.485,264,1,0,0,0,0.349,1
ORD-10336,Wahab Yogi,Fashion,3455.02,1,6,0.154,20,0,0,0,0,0.149,0
ORD-10337,Lipika Setty,Fashion,2246.36,0,11,0.204,130,0,0,0,0,0.356,0
ORD-10338,Oni Dubey,Fitness,5408.52,1,8,0.527,65,0,0,0,0,0.624,0
ORD-10339,Hardik Suri,Mobiles,2559.29,1,27,0.157,118,0,0,0,1,0.245,0
ORD-10340,Ati Bali,Home & Kitchen,1448.58,0,15,0.118,70,0,0,0,0,0.252,0
ORD-10341,Teerth Sawhney,Fitness,8375.76,0,19,0.148,277,0,0,0,1,0.134,0
ORD-10342,Warinder Patil,Mobiles,4041.06,1,13,0.379,43,0,0,0,1,0.15,0
ORD-10343,Jhalak Parmer,Electronics,1254.2,0,18,0.1,893,0,0,0,0,0.193,0
ORD-10344,Mitali Majumdar,Fashion,7819.02,1,23,0.454,29,1,0,0,1,0.429,0
ORD-10345,Jason Sha,Fitness,3846.28,0,33,0.274,42,1,0,0,0,0.356,0
ORD-10346,Simon Bail,Electronics,2039.87,1,7,0.611,70,1,0,0,0,0.336,1
ORD-10347,Gauri Kohli,Electronics,12522.39,1,9,0.188,117,0,0,0,0,0.595,0
ORD-10348,Samesh Biswas,Home & Kitchen,4655.87,1,7,0.187,134,0,0,0,0,0.251,0
ORD-10349,Tarak Kaul,Electronics,4752.86,0,9,0.227,39,1,0,0,0,0.188,0
ORD-10350,Manbir Agate,Fitness,8837.83,0,14,0.141,180,0,0,1,0,0.104,0
ORD-10351,Maanav De,Home & Kitchen,2718.97,0,14,0.285,87,2,0,0,1,0.537,0
ORD-10352,Owen Choudhary,Electronics,1117.38,0,22,0.206,156,0,0,0,0,0.131,0
ORD-10353,Karan Aurora,Fitness,1774.4,0,8,0.177,18,0,1,0,1,0.171,0
ORD-10354,Wazir Naik,Fashion,5319.66,0,17,0.182,394,0,1,0,0,0.368,0
ORD-10355,Owen Lanka,Mobiles,3660.42,1,15,0.24,96,0,0,1,1,0.506,0
ORD-10356,Jonathan Sama,Beauty,5588.81,1,7,0.463,36,0,0,0,0,0.325,1
ORD-10357,Devansh Soni,Mobiles,9463.65,1,22,0.098,12,0,0,0,0,0.338,0
ORD-10358,Janaki Varghese,Beauty,1115.87,1,7,0.029,178,0,0,0,1,0.385,1
ORD-10359,Siya Thakur,Electronics,4662.77,0,13,0.164,0,0,0,0,0,0.182,0
ORD-10360,Caleb Verma,Electronics,15428.33,0,15,0.294,355,0,1,0,0,0.433,0
ORD-10361,Tara Balasubramanian,Fitness,2358.32,1,8,0.219,69,0,1,0,0,0.099,0
ORD-10362,Varenya Ratti,Electronics,2513.57,0,12,0.104,207,0,0,0,0,0.394,0
ORD-10363,Hritik Swaminathan,Home & Kitchen,12967.75,1,10,0.374,278,0,1,0,1,0.507,1
ORD-10364,Ethan Buch,Fashion,5277.6,0,4,0.281,102,0,0,0,1,0.147,0
ORD-10365,Manbir Bhatti,Beauty,3245.24,0,10,0.093,30,0,0,1,0,0.097,0
ORD-10366,Anvi Nair,Fashion,2919.8,0,5,0.173,359,0,0,0,0,0.186,1
ORD-10367,Chaitaly Setty,Fashion,7130.65,0,13,0.378,641,1,0,0,0,0.139,1
ORD-10368,Hardik Contractor,Home & Kitchen,2207.91,0,25,0.31,62,0,0,0,0,0.288,0
ORD-10369,Qushi Seth,Electronics,2076.33,1,13,0.231,7,1,0,0,0,0.28,1
ORD-10370,Odika Nori,Electronics,7195.02,1,4,0.152,219,0,0,0,1,0.235,1
ORD-10371,Mohini Sagar,Electronics,5719.61,0,20,0.343,325,0,0,0,1,0.281,0
ORD-10372,Dhriti Sane,Electronics,3941.64,0,9,0.202,627,1,0,0,1,0.155,0
ORD-10373,Aadhya Prasad,Electronics,11625.01,0,52,0.4,137,0,0,0,0,0.214,1
ORD-10374,Urvi Bhavsar,Fashion,1209.32,1,16,0.371,36,0,0,0,1,0.202,1
ORD-10375,Frederick Chander,Fashion,5703.68,0,8,0.261,35,0,1,0,1,0.397,0
ORD-10376,Gopal Pradhan,Home & Kitchen,11501.08,1,20,0.277,282,0,1,0,0,0.267,1
ORD-10377,Darpan Narayan,Home & Kitchen,7069.15,0,21,0.495,818,0,0,0,0,0.235,0
ORD-10378,Nirja Pandya,Mobiles,2575.21,1,18,0.1,1,0,0,0,1,0.552,0
ORD-10379,Charan Mani,Mobiles,7942.97,0,15,0.311,20,0,0,0,0,0.419,0
ORD-10380,Indira Chawla,Fashion,5391.13,0,12,0.13,395,1,0,0,1,0.107,0
ORD-10381,Mohammed Subramaniam,Home & Kitchen,16261.98,0,9,0.131,272,0,0,0,0,0.343,0
ORD-10382,Hritik Palla,Home & Kitchen,3619.88,0,12,0.313,62,0,0,0,0,0.502,0
ORD-10383,Ishwar Mallick,Fashion,1763.95,0,26,0.27,131,0,0,0,0,0.158,0
ORD-10384,Pushti Bal,Beauty,5185.26,1,23,0.31,43,0,0,0,0,0.183,1
ORD-10385,Ayush Gole,Mobiles,3758.7,0,24,0.651,12,1,0,0,0,0.54,1
ORD-10386,Dayamai Nori,Fitness,2194.59,0,8,0.147,55,1,0,0,0,0.172,0
ORD-10387,Abeer Golla,Home & Kitchen,1569.51,1,16,0.068,414,0,0,0,0,0.448,0
ORD-10388,Nandini Boase,Mobiles,6391.83,0,6,0.336,5,0,1,0,0,0.205,1
ORD-10389,Azaan Chand,Home & Kitchen,5297.4,0,26,0.385,96,1,0,0,0,0.203,1
ORD-10390,Krisha Saini,Fitness,2342.99,1,9,0.306,99,2,1,1,0,0.308,0
ORD-10391,Harita Dugar,Electronics,2188.72,0,15,0.303,806,0,0,0,0,0.389,1
ORD-10392,Devika Nair,Fitness,3412.67,0,15,0.124,53,0,0,0,0,0.222,0
ORD-10393,Charles Dugal,Beauty,3835.33,1,17,0.484,109,0,0,0,0,0.286,1
ORD-10394,Chandran Bumb,Mobiles,6578.28,1,6,0.155,642,0,0,0,0,0.133,0
ORD-10395,Saanvi Samra,Electronics,5219.1,1,6,0.295,1,0,0,0,0,0.131,1
ORD-10396,Riya Sachdeva,Home & Kitchen,7800.76,1,5,0.428,152,2,0,0,0,0.159,1
ORD-10397,Tanveer Vala,Beauty,3106.29,0,9,0.255,59,0,1,1,0,0.258,1
ORD-10398,Hemani Sani,Fashion,5365.5,0,13,0.282,79,0,0,0,0,0.472,0
ORD-10399,Bhanumati Sur,Home & Kitchen,2852.64,0,5,0.183,252,1,0,0,0,0.401,0
ORD-10400,Chakradev Kannan,Beauty,5776.22,0,16,0.457,440,1,0,0,1,0.427,1
ORD-10401,Christopher Amble,Electronics,5633.73,1,26,0.726,154,1,1,0,0,0.331,1
ORD-10402,Charvi Kakar,Electronics,7369.71,1,3,0.099,42,0,0,0,0,0.354,0
ORD-10403,Aadhya Mann,Mobiles,5466.73,0,13,0.305,182,0,0,1,0,0.241,0
ORD-10404,Jagdish Amble,Electronics,3148.1,1,10,0.232,263,0,1,1,0,0.287,0
ORD-10405,Qushi Gill,Fitness,6824.62,0,25,0.204,261,0,0,0,0,0.348,0
ORD-10406,Lajita Walia,Electronics,4956.12,1,22,0.276,912,1,0,0,1,0.371,0
ORD-10407,Xiti Pandya,Electronics,4495.75,0,11,0.231,355,0,0,0,0,0.463,1
ORD-10408,Mekhala Basak,Electronics,5966.79,0,5,0.174,72,0,0,0,0,0.093,1
ORD-10409,Anirudh Sharaf,Home & Kitchen,5723.23,1,17,0.506,309,1,0,1,0,0.634,1
ORD-10410,Dhriti Sanghvi,Fashion,4847.11,0,11,0.652,401,1,0,0,0,0.631,1
ORD-10411,Omisha Mann,Mobiles,3012.49,0,12,0.686,123,1,0,0,0,0.242,1
ORD-10412,Nidhi Bail,Home & Kitchen,9239.16,0,16,0.096,211,0,0,1,1,0.325,0
ORD-10413,Onveer Sharma,Electronics,2380.3,1,15,0.097,83,0,0,0,0,0.092,0
ORD-10414,Gaurang Sarkar,Fashion,3467.78,1,20,0.271,179,0,0,0,0,0.5,1
ORD-10415,Yagnesh Sarin,Mobiles,3969.1,0,40,0.185,188,0,0,0,0,0.305,1
ORD-10416,Farhan Randhawa,Mobiles,8569.14,1,16,0.297,112,0,0,0,0,0.465,0
ORD-10417,Harinakshi Kant,Fitness,2996.22,0,12,0.323,509,0,0,0,0,0.248,0
ORD-10418,Om Bose,Mobiles,10227.14,1,39,0.211,100,0,0,0,0,0.435,1
ORD-10419,Yashvi Hari,Mobiles,16299.47,1,27,0.673,740,0,1,0,0,0.428,1
ORD-10420,Indali Divan,Fashion,4601.78,0,10,0.207,236,0,0,1,0,0.245,1
ORD-10421,Harshil Dhingra,Fashion,3798.56,1,11,0.306,92,0,0,0,0,0.791,0
ORD-10422,Rudra Ghose,Home & Kitchen,1588.05,0,20,0.309,82,0,0,0,1,0.172,1
ORD-10423,Faqid Goel,Beauty,1014.79,0,4,0.224,594,0,0,0,0,0.057,1
ORD-10424,Ucchal Sen,Mobiles,15366.78,1,19,0.617,146,0,0,1,0,0.29,1
ORD-10425,Diya Dora,Mobiles,3102.78,1,13,0.262,63,0,0,0,0,0.201,0
ORD-10426,Ekansh Singh,Electronics,5208.05,1,17,0.28,148,0,0,0,1,0.151,0
ORD-10427,Chavvi Maharaj,Home & Kitchen,2316.33,1,5,0.221,117,1,0,1,1,0.403,0
ORD-10428,Indira Tripathi,Electronics,4178.5,0,13,0.221,334,1,0,0,0,0.375,1
ORD-10429,Dayita Shenoy,Electronics,3652.25,1,8,0.418,473,0,0,1,0,0.183,0
ORD-10430,Baljiwan Bhandari,Electronics,2762.45,0,5,0.286,179,0,0,1,0,0.244,1
ORD-10431,Bhavini Bose,Fitness,12937.06,1,6,0.481,103,0,0,0,0,0.581,1
ORD-10432,Yashica Rajagopalan,Electronics,16876.52,1,5,0.555,158,2,0,0,1,0.282,1
ORD-10433,Benjamin Sengupta,Beauty,3576.8,0,5,0.304,257,1,0,0,0,0.331,1
ORD-10434,Ekanta Soni,Fashion,3750.11,1,12,0.173,50,0,0,0,0,0.459,0
ORD-10435,David Seshadri,Home & Kitchen,16301.34,0,8,0.531,88,3,0,0,0,0.556,1
ORD-10436,Hemal Chad,Beauty,1710.19,1,16,0.319,376,0,1,0,0,0.53,1
ORD-10437,Balveer Kota,Electronics,2862.98,1,28,0.418,561,1,0,0,0,0.56,0
ORD-10438,Reva Viswanathan,Mobiles,8454.21,1,5,0.668,35,1,0,0,0,0.374,1
ORD-10439,Januja Pradhan,Beauty,2036.55,0,18,0.124,449,0,0,1,1,0.271,0
ORD-10440,Lila Rege,Electronics,1731.17,1,1,0.506,345,0,0,0,0,0.377,1
ORD-10441,Charles Natt,Fashion,6375.42,0,5,0.441,323,0,1,0,0,0.199,1
ORD-10442,Forum Chandra,Fashion,2969.37,0,13,0.268,91,0,0,0,0,0.178,0
ORD-10443,Bhanumati Krishnan,Home & Kitchen,3621.73,0,18,0.259,27,0,0,1,0,0.407,0
ORD-10444,Gauri Bumb,Mobiles,3810.46,1,8,0.297,126,1,1,0,0,0.158,1
ORD-10445,Inaya Mukherjee,Fashion,5201.7,0,9,0.682,602,0,0,1,0,0.546,1
ORD-10446,Kai Chad,Electronics,2917.63,0,6,0.15,43,0,0,0,0,0.088,0
ORD-10447,Krisha Narasimhan,Electronics,12957.97,0,15,0.384,392,0,0,0,0,0.783,1
ORD-10448,Girik Sampath,Beauty,3091.83,1,23,0.264,229,0,1,0,0,0.113,1
ORD-10449,Andrew Patil,Fashion,17385.33,1,27,0.135,473,0,0,0,0,0.339,1
ORD-10450,Pranit Kala,Electronics,8391.94,0,13,0.465,1014,1,0,0,0,0.371,1
ORD-10451,Vedika Handa,Mobiles,1394.9,1,11,0.317,64,0,0,0,1,0.143,0
ORD-10452,Laksh Dubey,Mobiles,4472.96,0,17,0.215,108,0,0,0,0,0.178,0
ORD-10453,Chakrika Chaudhuri,Fashion,3164.53,0,19,0.417,291,1,0,1,0,0.675,1
ORD-10454,Gayathri Deep,Mobiles,5487.67,1,34,0.338,122,0,0,0,0,0.199,1
ORD-10455,Mitesh Gaba,Fitness,5712.75,1,33,0.0,316,0,0,0,0,0.394,1
ORD-10456,Noah Sarma,Electronics,3351.88,0,18,0.266,110,0,0,0,0,0.097,0
ORD-10457,Nirja Patla,Fitness,4344.27,0,10,0.109,590,0,0,0,0,0.187,0
ORD-10458,Sachi Mane,Electronics,7985.8,0,10,0.221,24,0,0,0,0,0.327,0
ORD-10459,Vivaan Walla,Mobiles,3607.54,1,12,0.243,116,0,0,0,0,0.251,1
ORD-10460,Dayamai Singh,Fitness,6886.2,1,20,0.227,106,0,0,1,0,0.59,0
ORD-10461,Jhalak Sastry,Electronics,3865.99,0,6,0.285,98,1,0,0,0,0.216,1
ORD-10462,Baghyawati Raja,Mobiles,4801.61,1,12,0.226,302,0,0,1,0,0.228,1
ORD-10463,Neel Iyengar,Home & Kitchen,2918.94,1,26,0.27,700,0,0,0,1,0.195,0
ORD-10464,Zashil Ben,Beauty,8926.12,0,4,0.144,3,0,0,0,1,0.218,1
ORD-10465,Kamya Chauhan,Electronics,2076.75,0,2,0.24,151,1,0,0,1,0.365,0
ORD-10466,Bhavani Chacko,Fashion,4463.11,0,21,0.162,151,1,0,0,0,0.275,1
ORD-10467,Anjali Sengupta,Electronics,10097.04,1,11,0.37,198,0,0,0,0,0.534,1
ORD-10468,Rajeshri Chand,Mobiles,1568.77,1,23,0.093,61,0,0,0,0,0.053,0
ORD-10469,Shravya Palla,Home & Kitchen,7413.89,1,10,0.354,148,1,0,1,0,0.233,1
ORD-10470,Oeshi Bera,Beauty,4045.34,1,23,0.094,111,0,0,0,1,0.669,1
ORD-10471,Yadavi Prakash,Mobiles,4059.5,0,13,0.348,432,0,0,0,0,0.592,0
ORD-10472,Libni Bumb,Home & Kitchen,4677.25,0,10,0.107,1103,0,0,0,1,0.183,1
ORD-10473,Udarsh Bala,Mobiles,2374.29,0,11,0.192,126,0,0,0,0,0.454,0
ORD-10474,Hardik Nayak,Electronics,765.77,1,25,0.513,258,0,0,0,0,0.261,1
ORD-10475,Laksh Barad,Electronics,4067.24,0,7,0.472,207,2,0,0,1,0.396,1
ORD-10476,Urmi Dewan,Mobiles,3784.37,1,10,0.253,88,0,0,0,1,0.118,0
ORD-10477,Saumya Ahluwalia,Fitness,2296.79,1,9,0.307,271,0,0,1,1,0.187,0
ORD-10478,Anirudh Kunda,Fitness,1283.47,0,9,0.198,210,0,0,0,0,0.554,0
ORD-10479,Mason Wable,Fashion,6550.1,0,11,0.07,52,0,0,0,0,0.552,0
ORD-10480,Indrajit Mani,Electronics,3642.9,1,26,0.496,225,0,0,0,0,0.311,1
ORD-10481,Charvi Dara,Mobiles,7898.75,0,17,0.555,202,1,0,0,0,0.331,1
ORD-10482,William Saini,Home & Kitchen,2081.74,1,12,0.062,293,0,0,0,1,0.217,0
ORD-10483,Dev Choudhry,Electronics,1727.59,0,12,0.562,173,1,0,0,0,0.47,1
ORD-10484,Amol Varma,Electronics,4104.88,0,31,0.281,42,1,0,0,0,0.284,1
ORD-10485,Maanas Manne,Home & Kitchen,3130.35,0,10,0.246,25,0,0,0,1,0.319,0
ORD-10486,Aarav Pandit,Mobiles,8089.07,1,21,0.617,287,0,0,0,1,0.417,1
ORD-10487,Omaja Grover,Electronics,3661.17,0,11,0.211,87,0,1,0,1,0.464,1
ORD-10488,Jalsa Bir,Home & Kitchen,4415.77,0,5,0.183,53,0,0,0,1,0.511,0
ORD-10489,Madhavi Singhal,Mobiles,2022.31,0,13,0.348,10,0,0,0,0,0.198,0
ORD-10490,Lila Prakash,Mobiles,4343.24,1,11,0.193,591,0,0,0,1,0.22,1
ORD-10491,Amol Parikh,Mobiles,10745.79,0,7,0.264,291,1,0,0,1,0.3,0
ORD-10492,Hemani Khosla,Home & Kitchen,2571.87,0,13,0.186,249,0,0,0,0,0.347,1
ORD-10493,Gaurangi Deol,Fashion,5081.7,0,11,0.359,809,0,1,0,0,0.42,0
ORD-10494,Indira Nigam,Fashion,5618.87,0,8,0.294,3,0,0,1,0,0.398,0
ORD-10495,Ucchal Srinivas,Mobiles,6659.59,1,29,0.428,705,0,0,0,1,0.225,0
ORD-10496,Krishna Bhatnagar,Electronics,11229.52,0,26,0.3,309,0,0,0,1,0.434,0
ORD-10497,Balhaar Memon,Home & Kitchen,5780.75,0,32,0.444,163,1,0,0,1,0.612,1
ORD-10498,Caleb Iyengar,Fashion,6038.57,1,10,0.414,528,2,1,0,0,0.227,0
ORD-10499,Diya Mukherjee,Mobiles,3443.89,0,4,0.342,11,1,0,0,1,0.202,1
ORD-10500,Urvashi Kulkarni,Mobiles,10291.56,0,13,0.395,88,0,0,0,1,0.272,0
ORD-10501,Rayaan Mangal,Fashion,4830.51,1,9,0.125,85,0,0,1,1,0.056,0
ORD-10502,Champak Narula,Beauty,7988.04,0,18,0.32,68,0,0,1,0,0.502,0
ORD-10503,Jeet Pillai,Fitness,4206.46,1,8,0.057,118,0,0,0,0,0.331,1
ORD-10504,Mugdha Sarraf,Electronics,4073.17,1,2,0.261,64,0,0,0,0,0.463,0
ORD-10505,Harinakshi Grover,Fashion,1899.22,1,12,0.208,629,0,0,1,0,0.149,0
ORD-10506,Widisha Pillai,Electronics,2348.94,1,21,0.258,19,0,0,0,0,0.614,0
ORD-10507,Fitan Samra,Electronics,4286.69,1,6,0.144,286,0,0,0,1,0.244,0
ORD-10508,Qushi Gole,Fashion,37835.58,0,13,0.138,359,1,0,0,1,0.124,0
ORD-10509,Ekani Chauhan,Electronics,9759.44,0,9,0.339,599,1,0,0,1,0.532,1
ORD-10510,Falak Merchant,Electronics,6843.28,1,5,0.31,7,0,1,0,0,0.549,1
ORD-10511,Sanaya Sandhu,Fashion,5540.11,0,27,0.296,63,0,0,0,0,0.282,0
ORD-10512,Sachi Panchal,Beauty,10056.91,0,7,0.077,175,0,0,0,0,0.18,0
ORD-10513,Brijesh Pandit,Fitness,4563.71,1,16,0.078,5,0,0,0,0,0.136,0
ORD-10514,Anvi Bhandari,Beauty,3948.57,0,4,0.193,191,0,0,1,0,0.249,1
ORD-10515,Nidra Patla,Mobiles,4568.26,0,10,0.256,209,0,0,1,0,0.28,0
ORD-10516,Azaan Dhar,Fashion,3267.49,0,6,0.097,225,0,0,0,1,0.248,0
ORD-10517,Bakhshi Date,Mobiles,5847.48,1,25,0.275,298,0,0,0,0,0.317,1
ORD-10518,Warinder Peri,Fashion,9406.71,0,4,0.107,65,0,0,0,0,0.177,0
ORD-10519,Leela Bali,Fashion,5725.05,1,10,0.159,70,0,0,0,0,0.305,0
ORD-10520,Shivani Prabhakar,Home & Kitchen,1367.04,1,13,0.187,15,0,0,0,0,0.151,0
ORD-10521,Sachi Bose,Fashion,2136.23,0,9,0.066,219,0,0,1,1,0.263,1
ORD-10522,Jeevika Rao,Home & Kitchen,10598.12,0,6,0.259,38,1,1,0,0,0.228,1
ORD-10523,Arya Krish,Beauty,6657.26,0,11,0.227,418,1,0,1,0,0.265,0
ORD-10524,Atharv Grewal,Fashion,9927.47,0,13,0.147,5,0,0,1,0,0.225,1
ORD-10525,Zarna Ram,Mobiles,1316.97,0,18,0.114,627,0,0,0,0,0.27,0
ORD-10526,Adweta Lad,Electronics,4145.26,1,22,0.442,10,0,0,0,0,0.418,0
ORD-10527,Tanish Mangal,Mobiles,3723.75,0,7,0.598,481,1,0,0,0,0.253,1
ORD-10528,Ryan Das,Mobiles,4035.96,0,9,0.297,123,0,1,0,0,0.458,0
ORD-10529,Ethan Seth,Fashion,1073.75,0,11,0.12,25,0,0,0,1,0.188,0
ORD-10530,Sai Chahal,Fitness,4469.49,0,16,0.248,284,1,0,1,0,0.233,0
ORD-10531,Idika Bhattacharyya,Electronics,2645.34,0,26,0.231,484,0,0,0,1,0.097,0
ORD-10532,Charita Dugar,Beauty,2287.17,0,19,0.343,8,0,0,0,1,0.446,0
ORD-10533,Janaki Trivedi,Mobiles,1958.58,0,15,0.433,343,2,0,0,1,0.336,1
ORD-10534,Jairaj Iyer,Electronics,2733.42,0,2,0.27,127,1,0,1,0,0.411,0
ORD-10535,Warjas Tak,Home & Kitchen,5885.63,1,11,0.351,207,0,0,0,0,0.28,0
ORD-10536,Jalsa Pillay,Home & Kitchen,33720.38,0,29,0.137,106,0,0,0,1,0.137,0
ORD-10537,Kai Chadha,Home & Kitchen,5319.84,0,8,0.497,175,2,0,1,0,0.333,1
ORD-10538,Dayamai Rao,Mobiles,3229.42,1,26,0.382,155,0,0,0,1,0.187,1
ORD-10539,Nirja Rout,Electronics,10655.84,0,17,0.339,113,0,0,0,1,0.405,0
ORD-10540,Jeremiah Nadig,Mobiles,4802.89,1,9,0.213,90,0,0,0,0,0.234,0
ORD-10541,Shivani Shukla,Beauty,3989.08,0,20,0.107,373,0,0,0,0,0.508,0
ORD-10542,Kabir Gopal,Mobiles,7231.22,1,9,0.262,9,0,0,0,1,0.297,0
ORD-10543,Rachita Thakkar,Home & Kitchen,8300.29,1,4,0.322,136,0,0,0,0,0.621,0
ORD-10544,Jeet Vasa,Mobiles,4059.89,0,19,0.243,971,0,0,0,0,0.202,0
ORD-10545,Daksha Gala,Electronics,3125.8,1,9,0.198,191,0,0,0,0,0.206,0
